date,conso,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2009-02-02 14:00:00,0.214,0.000,245.200,0.800,0.000,0.000,0.0
2009-02-02 15:00:00,0.378,0.220,249.200,1.800,0.000,2.000,0.0
2009-02-02 16:00:00,0.524,0.000,250.140,2.000,0.000,0.000,0.0
2009-02-02 17:00:00,0.266,0.000,247.440,1.200,0.000,0.000,0.0
2009-02-02 18:00:00,0.266,0.000,245.780,1.200,0.000,0.000,0.0
2009-02-02 19:00:00,1.296,0.052,241.630,5.400,0.000,0.000,0.0
2009-02-02 20:00:00,2.882,0.000,242.140,11.800,0.000,0.000,18.0
2009-02-02 21:00:00,1.536,0.108,243.190,6.200,0.000,0.000,0.0
2009-02-02 22:00:00,1.710,0.100,239.630,7.000,1.000,0.000,0.0
2009-02-02 23:00:00,1.614,0.096,245.050,6.600,1.000,0.000,18.0
2009-02-03 00:00:00,0.448,0.214,247.400,2.000,0.000,0.000,0.0
2009-02-03 01:00:00,0.476,0.318,247.530,2.200,0.000,1.000,0.0
2009-02-03 02:00:00,0.342,0.102,245.860,1.400,0.000,0.000,0.0
2009-02-03 03:00:00,0.340,0.108,246.880,1.400,0.000,0.000,0.0
2009-02-03 04:00:00,0.420,0.234,246.660,2.000,0.000,2.000,0.0
2009-02-03 05:00:00,0.326,0.102,245.890,1.400,0.000,0.000,0.0
2009-02-03 06:00:00,0.404,0.210,245.750,1.800,0.000,0.000,0.0
2009-02-03 07:00:00,1.928,0.098,239.010,8.000,0.000,0.000,18.0
2009-02-03 08:00:00,1.566,0.000,240.200,6.400,0.000,0.000,17.0
2009-02-03 09:00:00,1.328,0.054,244.350,5.400,0.000,0.000,19.0
2009-02-03 10:00:00,1.312,0.058,242.680,5.400,0.000,0.000,18.0
2009-02-03 11:00:00,1.678,0.000,240.900,6.800,0.000,0.000,18.0
2009-02-03 12:00:00,1.440,0.054,245.120,5.800,0.000,0.000,19.0
2009-02-03 13:00:00,1.700,0.086,244.630,7.000,0.000,0.000,18.0
2009-02-03 14:00:00,1.542,0.110,244.880,6.200,1.000,2.000,18.0
2009-02-03 15:00:00,1.342,0.000,247.340,5.400,0.000,0.000,19.0
2009-02-03 16:00:00,1.398,0.066,246.250,5.600,0.000,0.000,19.0
2009-02-03 17:00:00,1.490,0.216,243.830,6.000,0.000,2.000,18.0
2009-02-03 18:00:00,1.696,0.072,238.990,7.000,0.000,0.000,18.0
2009-02-03 19:00:00,2.590,0.000,241.040,10.600,0.000,0.000,17.0
2009-02-03 20:00:00,1.348,0.056,242.650,5.400,0.000,0.000,0.0
2009-02-03 21:00:00,1.798,0.100,243.540,7.400,0.000,0.000,0.0
2009-02-03 22:00:00,1.576,0.000,242.340,6.400,0.000,0.000,18.0
2009-02-03 23:00:00,1.682,0.106,246.590,7.000,0.000,1.000,0.0
2009-02-04 00:00:00,0.394,0.212,246.600,1.800,0.000,0.000,0.0
2009-02-04 01:00:00,0.316,0.104,246.570,1.400,0.000,0.000,0.0
2009-02-04 02:00:00,0.630,0.092,243.500,3.400,0.000,0.000,3.0
2009-02-04 03:00:00,0.220,0.000,247.130,0.800,0.000,0.000,0.0
2009-02-04 04:00:00,0.294,0.078,249.320,1.200,0.000,0.000,0.0
2009-02-04 05:00:00,0.210,0.000,246.420,0.800,0.000,0.000,0.0
2009-02-04 06:00:00,0.304,0.092,247.920,1.200,0.000,2.000,0.0
2009-02-04 07:00:00,2.898,0.000,239.910,12.000,0.000,0.000,17.0
2009-02-04 08:00:00,2.826,0.000,241.820,11.600,0.000,0.000,18.0
2009-02-04 09:00:00,4.342,0.612,242.250,18.000,0.000,39.000,18.0
2009-02-04 10:00:00,1.320,0.050,243.070,5.400,0.000,0.000,19.0
2009-02-04 11:00:00,2.572,0.280,245.780,10.800,0.000,18.000,18.0
2009-02-04 12:00:00,1.520,0.202,245.370,6.200,0.000,0.000,19.0
2009-02-04 13:00:00,1.704,0.168,246.240,6.800,0.000,0.000,19.0
2009-02-04 14:00:00,0.732,0.122,246.670,3.000,0.000,6.000,0.0
2009-02-04 15:00:00,3.228,0.070,248.570,13.200,1.000,26.000,19.0
2009-02-04 16:00:00,1.402,0.078,246.420,5.600,0.000,1.000,19.0
2009-02-04 17:00:00,1.376,0.000,241.900,5.600,0.000,0.000,18.0
2009-02-04 18:00:00,2.258,0.000,239.510,9.400,0.000,0.000,18.0
2009-02-04 19:00:00,1.314,0.060,240.960,5.400,0.000,0.000,18.0
2009-02-04 20:00:00,2.960,0.122,243.540,12.000,0.000,0.000,18.0
2009-02-04 21:00:00,2.782,0.248,236.050,12.200,0.000,0.000,0.0
2009-02-04 22:00:00,1.382,0.094,242.500,6.000,0.000,0.000,11.0
2009-02-04 23:00:00,0.284,0.068,246.470,1.200,0.000,0.000,0.0
2009-02-05 00:00:00,0.558,0.000,247.730,2.200,0.000,0.000,0.0
2009-02-05 01:00:00,1.270,0.058,246.680,5.400,0.000,0.000,15.0
2009-02-05 02:00:00,0.314,0.062,246.550,1.200,0.000,0.000,0.0
2009-02-05 03:00:00,0.234,0.000,247.970,1.000,0.000,0.000,0.0
2009-02-05 04:00:00,1.328,0.062,244.440,5.400,0.000,0.000,19.0
2009-02-05 05:00:00,0.222,0.046,247.360,1.000,0.000,0.000,0.0
2009-02-05 06:00:00,0.350,0.106,248.580,1.600,0.000,0.000,0.0
2009-02-05 07:00:00,1.680,0.096,240.920,7.000,0.000,0.000,18.0
2009-02-05 08:00:00,1.410,0.092,240.890,5.800,0.000,0.000,18.0
2009-02-05 09:00:00,1.456,0.000,239.470,6.000,0.000,0.000,17.0
2009-02-05 10:00:00,1.594,0.122,241.370,6.600,0.000,2.000,18.0
2009-02-05 11:00:00,1.298,0.066,240.010,5.400,0.000,0.000,17.0
2009-02-05 12:00:00,1.324,0.054,242.750,5.400,0.000,0.000,18.0
2009-02-05 13:00:00,0.448,0.000,243.680,1.800,0.000,1.000,0.0
2009-02-05 14:00:00,1.514,0.068,244.820,6.200,1.000,0.000,18.0
2009-02-05 15:00:00,2.604,0.054,243.880,10.600,39.000,0.000,0.0
2009-02-05 16:00:00,0.658,0.352,246.170,3.000,0.000,1.000,0.0
2009-02-05 17:00:00,1.498,0.048,243.760,6.200,0.000,0.000,18.0
2009-02-05 18:00:00,1.212,0.058,240.110,5.000,0.000,0.000,0.0
2009-02-05 19:00:00,2.080,0.052,238.090,8.600,0.000,1.000,18.0
2009-02-05 20:00:00,3.532,0.076,240.130,15.000,0.000,0.000,17.0
2009-02-05 21:00:00,0.944,0.178,240.720,4.000,0.000,0.000,0.0
2009-02-05 22:00:00,0.772,0.336,243.920,3.400,0.000,1.000,0.0
2009-02-05 23:00:00,1.494,0.088,245.160,6.000,0.000,0.000,18.0
2009-02-06 00:00:00,0.382,0.096,244.380,1.600,0.000,0.000,0.0
2009-02-06 01:00:00,0.442,0.190,245.570,2.000,0.000,1.000,0.0
2009-02-06 02:00:00,0.364,0.074,247.520,1.600,0.000,0.000,0.0
2009-02-06 03:00:00,0.294,0.000,248.280,1.200,0.000,0.000,0.0
2009-02-06 04:00:00,1.418,0.046,247.160,5.600,0.000,0.000,19.0
2009-02-06 05:00:00,0.288,0.000,245.900,1.200,0.000,0.000,0.0
2009-02-06 06:00:00,0.446,0.068,245.610,2.000,0.000,0.000,0.0
2009-02-06 07:00:00,2.138,0.064,242.180,8.800,0.000,0.000,18.0
2009-02-06 08:00:00,2.302,0.000,239.720,9.600,0.000,0.000,18.0
2009-02-06 09:00:00,1.710,0.084,240.490,7.000,1.000,0.000,18.0
2009-02-06 10:00:00,1.690,0.058,240.920,7.000,1.000,0.000,18.0
2009-02-06 11:00:00,1.370,0.092,240.270,5.600,0.000,0.000,17.0
2009-02-06 12:00:00,1.518,0.468,241.460,7.400,0.000,0.000,0.0
2009-02-06 13:00:00,1.562,0.162,244.110,6.400,0.000,0.000,19.0
2009-02-06 14:00:00,0.362,0.096,245.770,1.600,0.000,0.000,0.0
2009-02-06 15:00:00,0.366,0.100,247.470,1.600,0.000,0.000,0.0
2009-02-06 16:00:00,1.576,0.080,245.490,6.400,0.000,0.000,18.0
2009-02-06 17:00:00,2.238,0.076,239.540,9.400,0.000,0.000,18.0
2009-02-06 18:00:00,3.284,0.000,238.020,13.800,0.000,0.000,17.0
2009-02-06 19:00:00,3.014,0.078,238.900,12.600,0.000,0.000,18.0
2009-02-06 20:00:00,1.008,0.056,241.680,4.200,0.000,0.000,0.0
2009-02-06 21:00:00,1.244,0.086,241.460,5.200,0.000,0.000,0.0
2009-02-06 22:00:00,1.704,0.000,238.980,7.000,0.000,0.000,0.0
2009-02-06 23:00:00,1.372,0.082,242.560,5.600,0.000,0.000,0.0
2009-02-07 00:00:00,2.828,0.064,242.030,11.600,0.000,0.000,18.0
2009-02-07 01:00:00,0.424,0.228,245.690,2.000,0.000,1.000,0.0
2009-02-07 02:00:00,0.322,0.104,246.830,1.400,0.000,0.000,0.0
2009-02-07 03:00:00,0.386,0.214,246.870,1.800,0.000,0.000,0.0
2009-02-07 04:00:00,0.300,0.092,247.130,1.200,0.000,2.000,0.0
2009-02-07 05:00:00,0.216,0.000,247.490,0.800,0.000,0.000,0.0
2009-02-07 06:00:00,0.218,0.000,245.970,0.800,0.000,0.000,0.0
2009-02-07 07:00:00,0.296,0.076,243.340,1.200,0.000,1.000,0.0
2009-02-07 08:00:00,1.644,0.066,242.100,6.800,0.000,0.000,18.0
2009-02-07 09:00:00,1.756,0.000,241.900,7.200,0.000,0.000,18.0
2009-02-07 10:00:00,1.398,0.154,237.970,5.800,0.000,1.000,18.0
2009-02-07 11:00:00,3.866,0.138,233.260,16.600,38.000,0.000,16.0
2009-02-07 12:00:00,2.096,0.196,238.860,8.800,0.000,0.000,18.0
2009-02-07 13:00:00,2.582,0.392,238.800,11.200,0.000,1.000,17.0
2009-02-07 14:00:00,6.014,0.090,234.500,25.600,1.000,71.000,17.0
2009-02-07 15:00:00,1.942,0.148,241.840,8.000,1.000,3.000,18.0
2009-02-07 16:00:00,3.574,0.260,240.740,15.000,0.000,23.000,17.0
2009-02-07 17:00:00,4.382,0.404,239.390,18.600,36.000,2.000,17.0
2009-02-07 18:00:00,2.216,0.206,237.070,9.400,0.000,0.000,18.0
2009-02-07 19:00:00,2.976,0.000,238.000,12.400,0.000,0.000,17.0
2009-02-07 20:00:00,3.170,0.182,240.860,13.200,0.000,0.000,18.0
2009-02-07 21:00:00,2.990,0.306,241.050,12.400,1.000,0.000,18.0
2009-02-07 22:00:00,2.368,0.050,239.750,9.800,0.000,0.000,18.0
2009-02-07 23:00:00,4.470,0.052,242.300,19.400,0.000,0.000,18.0
2009-02-08 00:00:00,2.500,0.098,245.530,10.200,0.000,0.000,18.0
2009-02-08 01:00:00,2.288,0.210,245.220,9.400,0.000,0.000,18.0
2009-02-08 02:00:00,1.344,0.050,244.130,5.400,0.000,0.000,19.0
2009-02-08 03:00:00,1.364,0.048,246.210,5.600,0.000,0.000,18.0
2009-02-08 04:00:00,1.332,0.050,244.940,5.400,0.000,0.000,19.0
2009-02-08 05:00:00,0.240,0.000,248.370,1.000,0.000,0.000,0.0
2009-02-08 06:00:00,0.306,0.074,246.870,1.400,0.000,0.000,0.0
2009-02-08 07:00:00,0.356,0.094,244.200,1.600,0.000,0.000,0.0
2009-02-08 08:00:00,0.358,0.102,245.930,1.600,0.000,0.000,0.0
2009-02-08 09:00:00,0.328,0.090,242.720,1.400,0.000,0.000,0.0
2009-02-08 10:00:00,2.108,0.104,238.970,9.200,0.000,0.000,18.0
2009-02-08 11:00:00,1.648,0.302,239.870,7.000,0.000,1.000,17.0
2009-02-08 12:00:00,1.474,0.204,242.300,6.000,0.000,0.000,18.0
2009-02-08 13:00:00,1.390,0.096,241.520,5.600,0.000,0.000,18.0
2009-02-08 14:00:00,0.226,0.000,244.990,1.000,0.000,0.000,0.0
2009-02-08 15:00:00,0.476,0.118,244.930,2.200,0.000,0.000,0.0
2009-02-08 16:00:00,1.430,0.000,243.340,5.800,0.000,0.000,18.0
2009-02-08 17:00:00,4.024,0.202,236.910,17.000,37.000,0.000,17.0
2009-02-08 18:00:00,3.952,0.158,233.200,17.200,31.000,0.000,17.0
2009-02-08 19:00:00,4.628,0.132,235.470,19.600,37.000,0.000,17.0
2009-02-08 20:00:00,3.508,0.064,234.040,15.000,0.000,0.000,17.0
2009-02-08 21:00:00,1.104,0.000,240.780,4.600,1.000,0.000,0.0
2009-02-08 22:00:00,0.542,0.054,242.150,2.200,0.000,0.000,0.0
2009-02-08 23:00:00,0.280,0.048,246.770,1.200,0.000,0.000,0.0
2009-02-09 00:00:00,0.362,0.100,246.590,1.600,0.000,0.000,0.0
2009-02-09 01:00:00,0.374,0.098,246.810,1.600,0.000,0.000,0.0
2009-02-09 02:00:00,0.424,0.208,246.530,1.800,0.000,0.000,0.0
2009-02-09 03:00:00,0.426,0.236,247.750,2.000,0.000,1.000,0.0
2009-02-09 04:00:00,0.324,0.110,249.050,1.400,0.000,0.000,0.0
2009-02-09 05:00:00,0.318,0.096,245.570,1.400,0.000,0.000,0.0
2009-02-09 06:00:00,0.306,0.072,248.420,1.200,0.000,0.000,0.0
2009-02-09 07:00:00,1.908,0.000,241.060,7.800,0.000,0.000,18.0
2009-02-09 08:00:00,3.862,0.074,239.570,16.000,0.000,0.000,18.0
2009-02-09 09:00:00,1.292,0.062,241.500,5.200,0.000,0.000,17.0
2009-02-09 10:00:00,1.304,0.058,242.970,5.200,0.000,0.000,18.0
2009-02-09 11:00:00,4.304,0.198,236.050,18.200,0.000,0.000,18.0
2009-02-09 12:00:00,1.690,0.000,238.420,7.200,1.000,0.000,17.0
2009-02-09 13:00:00,1.918,0.114,238.640,8.000,2.000,0.000,17.0
2009-02-09 14:00:00,2.036,0.000,244.050,8.400,0.000,0.000,18.0
2009-02-09 15:00:00,0.966,0.094,246.010,4.200,0.000,0.000,0.0
2009-02-09 16:00:00,0.748,0.324,245.290,3.400,0.000,2.000,0.0
2009-02-09 17:00:00,0.486,0.086,244.410,2.200,0.000,0.000,0.0
2009-02-09 18:00:00,0.746,0.000,242.490,3.000,0.000,0.000,0.0
2009-02-09 19:00:00,1.748,0.320,239.910,7.400,0.000,2.000,0.0
2009-02-09 20:00:00,2.402,0.298,239.570,10.000,0.000,0.000,18.0
2009-02-09 21:00:00,1.206,0.000,241.970,5.000,0.000,0.000,0.0
2009-02-09 22:00:00,0.932,0.134,242.000,3.800,0.000,1.000,0.0
2009-02-09 23:00:00,0.216,0.000,244.980,0.800,0.000,0.000,0.0
2009-02-10 00:00:00,0.516,0.000,242.670,2.000,0.000,0.000,0.0
2009-02-10 01:00:00,0.370,0.096,245.330,1.800,0.000,1.000,2.0
2009-02-10 02:00:00,0.220,0.000,245.560,0.800,0.000,0.000,0.0
2009-02-10 03:00:00,0.224,0.000,248.000,1.000,0.000,0.000,0.0
2009-02-10 04:00:00,0.294,0.090,243.920,1.200,0.000,2.000,0.0
2009-02-10 05:00:00,0.294,0.076,245.010,1.200,0.000,0.000,0.0
2009-02-10 06:00:00,0.336,0.104,244.290,1.400,0.000,0.000,0.0
2009-02-10 07:00:00,1.180,0.290,241.970,5.000,0.000,1.000,0.0
2009-02-10 08:00:00,1.830,0.074,239.470,7.600,0.000,0.000,18.0
2009-02-10 09:00:00,2.122,0.076,240.280,9.600,0.000,0.000,17.0
2009-02-10 10:00:00,1.554,0.324,243.040,6.400,0.000,2.000,18.0
2009-02-10 11:00:00,1.390,0.088,241.510,5.600,0.000,0.000,18.0
2009-02-10 12:00:00,1.494,0.088,241.580,6.200,0.000,0.000,18.0
2009-02-10 13:00:00,1.782,0.244,239.670,7.400,0.000,2.000,17.0
2009-02-10 14:00:00,1.866,0.000,244.970,7.600,0.000,0.000,18.0
2009-02-10 15:00:00,1.670,0.082,245.000,6.800,0.000,0.000,18.0
2009-02-10 16:00:00,1.774,0.000,243.080,7.200,0.000,2.000,18.0
2009-02-10 17:00:00,1.624,0.064,242.630,6.600,0.000,0.000,18.0
2009-02-10 18:00:00,0.974,0.000,239.990,4.000,0.000,0.000,0.0
2009-02-10 19:00:00,1.912,0.060,239.060,8.000,0.000,0.000,0.0
2009-02-10 20:00:00,1.882,0.072,243.330,7.800,0.000,0.000,0.0
2009-02-10 21:00:00,1.488,0.190,239.100,6.400,1.000,0.000,0.0
2009-02-10 22:00:00,1.308,0.086,240.450,5.400,1.000,0.000,0.0
2009-02-10 23:00:00,1.186,0.090,245.220,5.000,0.000,0.000,0.0
2009-02-11 00:00:00,1.486,0.092,244.950,6.000,0.000,0.000,19.0
2009-02-11 01:00:00,0.292,0.082,244.120,1.200,0.000,0.000,0.0
2009-02-11 02:00:00,0.224,0.000,245.600,1.000,0.000,0.000,0.0
2009-02-11 03:00:00,0.222,0.000,244.990,1.000,0.000,0.000,0.0
2009-02-11 04:00:00,0.228,0.000,244.010,1.000,0.000,0.000,0.0
2009-02-11 05:00:00,0.296,0.080,243.740,1.200,0.000,0.000,0.0
2009-02-11 06:00:00,0.228,0.000,245.200,1.000,0.000,0.000,0.0
2009-02-11 07:00:00,2.190,0.106,239.000,9.200,0.000,1.000,18.0
2009-02-11 08:00:00,1.756,0.098,242.670,7.200,0.000,0.000,18.0
2009-02-11 09:00:00,1.280,0.048,240.150,5.200,0.000,0.000,18.0
2009-02-11 10:00:00,1.898,0.188,238.930,8.000,0.000,1.000,18.0
2009-02-11 11:00:00,2.082,0.288,238.850,8.800,0.000,2.000,18.0
2009-02-11 12:00:00,6.282,0.274,235.360,26.600,0.000,72.000,17.0
2009-02-11 13:00:00,3.502,0.314,240.460,14.800,0.000,33.000,18.0
2009-02-11 14:00:00,3.310,0.252,239.730,14.000,0.000,28.000,18.0
2009-02-11 15:00:00,1.532,0.168,245.650,6.200,0.000,0.000,18.0
2009-02-11 16:00:00,1.054,0.198,246.310,4.400,0.000,2.000,0.0
2009-02-11 17:00:00,0.690,0.538,244.600,3.600,0.000,2.000,0.0
2009-02-11 18:00:00,4.570,0.382,239.640,19.000,38.000,0.000,0.0
2009-02-11 19:00:00,5.048,0.584,235.860,21.600,0.000,32.000,17.0
2009-02-11 20:00:00,1.588,0.184,239.240,6.600,0.000,0.000,0.0
2009-02-11 21:00:00,3.528,0.348,237.860,15.000,0.000,25.000,0.0
2009-02-11 22:00:00,2.124,0.120,240.920,8.800,1.000,0.000,18.0
2009-02-11 23:00:00,0.346,0.000,245.250,1.400,0.000,0.000,0.0
2009-02-12 00:00:00,0.242,0.000,247.260,1.000,0.000,0.000,0.0
2009-02-12 01:00:00,0.242,0.000,245.900,1.000,0.000,0.000,0.0
2009-02-12 02:00:00,0.388,0.206,248.510,1.800,0.000,1.000,0.0
2009-02-12 03:00:00,0.226,0.000,247.110,1.000,0.000,0.000,0.0
2009-02-12 04:00:00,0.230,0.000,248.660,1.000,0.000,0.000,0.0
2009-02-12 05:00:00,0.314,0.106,247.080,1.400,0.000,1.000,0.0
2009-02-12 06:00:00,0.266,0.000,246.700,1.200,0.000,0.000,0.0
2009-02-12 07:00:00,1.590,0.000,242.570,6.400,0.000,0.000,18.0
2009-02-12 08:00:00,2.606,0.088,242.220,11.000,0.000,1.000,18.0
2009-02-12 09:00:00,1.378,0.060,240.350,5.600,0.000,0.000,18.0
2009-02-12 10:00:00,1.286,0.000,239.250,5.400,0.000,0.000,18.0
2009-02-12 11:00:00,1.422,0.082,239.900,5.800,0.000,0.000,17.0
2009-02-12 12:00:00,1.776,0.250,240.580,7.400,0.000,0.000,18.0
2009-02-12 13:00:00,1.668,0.138,240.320,7.000,0.000,0.000,18.0
2009-02-12 14:00:00,1.400,0.088,241.090,5.800,0.000,0.000,18.0
2009-02-12 15:00:00,1.316,0.000,243.410,5.400,0.000,0.000,18.0
2009-02-12 16:00:00,1.304,0.000,242.890,5.200,0.000,0.000,18.0
2009-02-12 17:00:00,1.416,0.080,246.280,5.600,0.000,0.000,18.0
2009-02-12 18:00:00,1.316,0.000,243.940,5.400,0.000,0.000,18.0
2009-02-12 19:00:00,3.586,0.352,234.550,15.600,0.000,0.000,17.0
2009-02-12 20:00:00,3.396,0.292,239.850,14.200,1.000,0.000,18.0
2009-02-12 21:00:00,2.556,0.062,240.200,10.600,2.000,0.000,18.0
2009-02-12 22:00:00,1.554,0.112,238.880,6.400,0.000,0.000,17.0
2009-02-12 23:00:00,0.324,0.126,247.090,1.400,0.000,0.000,0.0
2009-02-13 00:00:00,0.294,0.088,245.440,1.200,0.000,0.000,0.0
2009-02-13 01:00:00,0.216,0.000,240.800,0.800,0.000,0.000,0.0
2009-02-13 02:00:00,0.222,0.000,244.240,1.000,0.000,0.000,0.0
2009-02-13 03:00:00,0.300,0.088,245.110,1.200,0.000,0.000,0.0
2009-02-13 04:00:00,0.222,0.000,243.020,1.000,0.000,0.000,0.0
2009-02-13 05:00:00,0.214,0.000,241.130,0.800,0.000,0.000,0.0
2009-02-13 06:00:00,0.224,0.000,243.400,1.000,0.000,0.000,0.0
2009-02-13 07:00:00,0.676,0.128,242.610,3.000,0.000,0.000,0.0
2009-02-13 08:00:00,2.056,0.108,239.520,8.600,0.000,0.000,18.0
2009-02-13 09:00:00,1.408,0.090,236.790,5.800,1.000,0.000,18.0
2009-02-13 10:00:00,3.544,0.074,235.950,15.000,37.000,0.000,17.0
2009-02-13 11:00:00,1.478,0.300,236.990,6.200,0.000,1.000,17.0
2009-02-13 12:00:00,1.268,0.000,239.270,5.200,0.000,0.000,17.0
2009-02-13 13:00:00,1.276,0.000,239.470,5.200,0.000,0.000,18.0
2009-02-13 14:00:00,1.420,0.182,239.410,6.000,0.000,1.000,17.0
2009-02-13 15:00:00,1.294,0.000,241.310,5.200,0.000,0.000,17.0
2009-02-13 16:00:00,0.524,0.000,247.150,2.000,0.000,0.000,0.0
2009-02-13 17:00:00,1.978,0.084,244.210,8.000,0.000,1.000,18.0
2009-02-13 18:00:00,1.706,0.116,241.000,7.000,0.000,0.000,0.0
2009-02-13 19:00:00,1.130,0.000,238.860,4.800,0.000,0.000,0.0
2009-02-13 20:00:00,2.462,0.050,240.360,10.200,0.000,2.000,18.0
2009-02-13 21:00:00,1.720,0.146,239.360,7.200,0.000,0.000,0.0
2009-02-13 22:00:00,1.544,0.078,238.680,6.400,0.000,0.000,18.0
2009-02-13 23:00:00,0.460,0.222,244.270,2.000,0.000,1.000,0.0
2009-02-14 00:00:00,0.278,0.000,244.250,1.200,0.000,0.000,0.0
2009-02-14 01:00:00,0.352,0.056,240.790,1.400,0.000,0.000,0.0
2009-02-14 02:00:00,0.298,0.082,242.480,1.200,0.000,1.000,0.0
2009-02-14 03:00:00,0.218,0.000,244.690,0.800,0.000,0.000,0.0
2009-02-14 04:00:00,0.224,0.000,246.320,1.000,0.000,0.000,0.0
2009-02-14 05:00:00,0.300,0.086,244.430,1.200,0.000,2.000,0.0
2009-02-14 06:00:00,1.368,0.048,241.430,5.600,0.000,0.000,18.0
2009-02-14 07:00:00,2.534,0.000,239.600,11.000,0.000,0.000,0.0
2009-02-14 08:00:00,2.102,0.056,241.610,8.600,0.000,0.000,17.0
2009-02-14 09:00:00,1.802,0.210,235.850,7.600,0.000,0.000,17.0
2009-02-14 10:00:00,1.492,0.054,239.810,6.200,0.000,0.000,18.0
2009-02-14 11:00:00,1.298,0.100,239.440,5.400,0.000,0.000,18.0
2009-02-14 12:00:00,4.334,0.130,236.270,18.400,38.000,0.000,17.0
2009-02-14 13:00:00,1.668,0.000,240.360,6.800,0.000,6.000,18.0
2009-02-14 14:00:00,2.056,0.084,242.540,8.400,0.000,2.000,19.0
2009-02-14 15:00:00,1.710,0.320,247.280,7.000,0.000,1.000,19.0
2009-02-14 16:00:00,3.758,0.140,244.160,15.400,0.000,38.000,19.0
2009-02-14 17:00:00,1.478,0.060,243.560,6.000,0.000,1.000,19.0
2009-02-14 18:00:00,1.410,0.000,241.170,5.800,0.000,0.000,18.0
2009-02-14 19:00:00,2.534,0.106,240.840,10.400,0.000,0.000,17.0
2009-02-14 20:00:00,1.476,0.058,241.950,6.000,0.000,0.000,18.0
2009-02-14 21:00:00,2.346,0.000,239.200,9.800,0.000,0.000,18.0
2009-02-14 22:00:00,1.720,0.000,241.760,7.000,0.000,0.000,18.0
2009-02-14 23:00:00,1.728,0.046,243.470,7.000,0.000,0.000,18.0
2009-02-15 00:00:00,1.500,0.180,243.380,6.200,0.000,0.000,0.0
2009-02-15 01:00:00,1.312,0.048,247.050,5.200,0.000,0.000,0.0
2009-02-15 02:00:00,1.282,0.054,243.590,5.200,0.000,0.000,0.0
2009-02-15 03:00:00,1.376,0.056,246.190,5.600,0.000,0.000,0.0
2009-02-15 04:00:00,1.308,0.050,246.830,5.200,0.000,0.000,0.0
2009-02-15 05:00:00,1.284,0.054,244.180,5.200,0.000,0.000,0.0
2009-02-15 06:00:00,1.306,0.050,246.350,5.200,0.000,0.000,0.0
2009-02-15 07:00:00,1.282,0.058,243.290,5.200,0.000,0.000,0.0
2009-02-15 08:00:00,1.280,0.056,243.460,5.200,0.000,0.000,0.0
2009-02-15 09:00:00,2.434,0.056,242.250,10.000,0.000,1.000,18.0
2009-02-15 10:00:00,0.330,0.066,245.570,1.400,0.000,0.000,0.0
2009-02-15 11:00:00,2.340,0.274,238.040,10.400,9.000,0.000,18.0
2009-02-15 12:00:00,1.356,0.072,240.040,5.600,0.000,0.000,17.0
2009-02-15 13:00:00,1.292,0.056,242.850,5.200,0.000,0.000,19.0
2009-02-15 14:00:00,1.338,0.000,241.220,5.400,0.000,0.000,18.0
2009-02-15 15:00:00,0.206,0.000,244.980,0.800,0.000,0.000,0.0
2009-02-15 16:00:00,0.206,0.000,245.350,0.800,0.000,0.000,0.0
2009-02-15 17:00:00,0.276,0.054,240.000,1.200,0.000,0.000,0.0
2009-02-15 18:00:00,0.696,0.054,239.300,2.800,2.000,0.000,0.0
2009-02-15 19:00:00,0.540,0.184,235.760,2.400,1.000,2.000,0.0
2009-02-15 20:00:00,0.390,0.056,234.310,1.600,0.000,0.000,0.0
2009-02-15 21:00:00,1.542,0.162,239.860,6.400,0.000,0.000,18.0
2009-02-15 22:00:00,0.480,0.196,241.120,2.000,0.000,2.000,0.0
2009-02-15 23:00:00,0.404,0.078,243.550,1.600,0.000,0.000,0.0
2009-02-16 00:00:00,0.314,0.052,245.620,1.200,0.000,0.000,0.0
2009-02-16 01:00:00,0.398,0.074,245.630,1.600,0.000,2.000,0.0
2009-02-16 02:00:00,0.314,0.052,245.240,1.200,0.000,0.000,0.0
2009-02-16 03:00:00,0.316,0.050,246.430,1.200,0.000,0.000,0.0
2009-02-16 04:00:00,0.478,0.188,246.900,2.000,0.000,2.000,0.0
2009-02-16 05:00:00,0.318,0.052,244.950,1.200,0.000,0.000,0.0
2009-02-16 06:00:00,1.458,0.064,246.110,5.800,0.000,0.000,18.0
2009-02-16 07:00:00,0.302,0.062,238.760,1.200,0.000,0.000,0.0
2009-02-16 08:00:00,0.378,0.000,239.670,1.600,0.000,0.000,0.0
2009-02-16 09:00:00,0.218,0.060,239.500,1.000,0.000,0.000,0.0
2009-02-16 10:00:00,0.644,0.000,237.260,2.800,0.000,0.000,0.0
2009-02-16 11:00:00,0.718,0.074,239.210,3.000,0.000,0.000,0.0
2009-02-16 12:00:00,0.778,0.090,239.130,3.400,0.000,0.000,0.0
2009-02-16 13:00:00,0.408,0.078,242.120,1.800,0.000,0.000,0.0
2009-02-16 14:00:00,0.406,0.082,244.070,1.800,0.000,0.000,0.0
2009-02-16 15:00:00,0.472,0.188,243.020,2.200,0.000,0.000,0.0
2009-02-16 16:00:00,1.504,0.078,244.550,6.200,0.000,0.000,18.0
2009-02-16 17:00:00,0.694,0.078,244.150,2.800,0.000,0.000,0.0
