date,conso,Global_reactive_power,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2008-11-04 11:00:00,0.360,0.086,1.600,0.000,0.000,0.0
2008-11-04 12:00:00,0.354,0.084,1.600,0.000,0.000,0.0
2008-11-04 13:00:00,0.422,0.192,2.000,0.000,0.000,0.0
2008-11-04 14:00:00,0.362,0.094,1.600,0.000,0.000,0.0
2008-11-04 15:00:00,0.358,0.088,1.600,0.000,0.000,0.0
2008-11-04 16:00:00,0.624,0.000,2.600,0.000,0.000,0.0
2008-11-04 17:00:00,0.400,0.050,1.800,0.000,0.000,0.0
2008-11-04 18:00:00,3.052,0.048,12.800,0.000,0.000,17.0
2008-11-04 19:00:00,6.908,0.190,30.000,0.000,70.000,0.0
2008-11-04 20:00:00,3.504,0.000,14.600,0.000,0.000,17.0
2008-11-04 21:00:00,3.896,0.106,16.400,0.000,23.000,18.0
2008-11-04 22:00:00,4.090,0.146,17.400,0.000,30.000,17.0
2008-11-04 23:00:00,0.400,0.000,1.800,0.000,0.000,0.0
2008-11-05 00:00:00,0.396,0.078,1.800,0.000,1.000,0.0
2008-11-05 01:00:00,0.362,0.066,1.600,0.000,0.000,0.0
2008-11-05 02:00:00,0.372,0.098,1.600,0.000,1.000,0.0
2008-11-05 03:00:00,0.262,0.066,1.200,0.000,0.000,0.0
2008-11-05 04:00:00,0.342,0.056,1.400,0.000,1.000,0.0
2008-11-05 05:00:00,0.262,0.064,1.200,0.000,0.000,0.0
2008-11-05 06:00:00,1.598,0.288,6.600,0.000,2.000,18.0
2008-11-05 07:00:00,1.036,0.098,4.600,0.000,0.000,0.0
2008-11-05 08:00:00,2.472,0.092,10.200,0.000,2.000,19.0
2008-11-05 09:00:00,3.160,0.000,13.400,0.000,24.000,18.0
2008-11-05 10:00:00,1.732,0.064,7.200,1.000,0.000,17.0
2008-11-05 11:00:00,3.080,0.250,12.800,39.000,0.000,0.0
2008-11-05 12:00:00,1.372,0.406,6.000,1.000,0.000,0.0
2008-11-05 13:00:00,2.758,0.262,12.200,7.000,0.000,17.0
2008-11-05 14:00:00,2.874,0.122,11.800,0.000,18.000,18.0
2008-11-05 15:00:00,5.702,0.432,24.200,0.000,75.000,0.0
2008-11-05 16:00:00,5.492,0.000,23.200,0.000,72.000,0.0
2008-11-05 17:00:00,2.738,0.470,11.600,0.000,1.000,18.0
2008-11-05 18:00:00,2.154,0.256,9.000,0.000,0.000,0.0
2008-11-05 19:00:00,2.268,0.124,9.400,0.000,0.000,0.0
2008-11-05 20:00:00,5.026,0.354,21.400,37.000,1.000,0.0
2008-11-05 21:00:00,2.604,0.000,10.800,0.000,1.000,17.0
2008-11-05 22:00:00,4.508,0.302,19.200,0.000,24.000,17.0
2008-11-05 23:00:00,0.838,0.194,3.400,2.000,0.000,0.0
2008-11-06 00:00:00,0.316,0.068,1.400,0.000,1.000,0.0
2008-11-06 01:00:00,0.236,0.050,1.000,0.000,0.000,0.0
2008-11-06 02:00:00,0.296,0.072,1.200,0.000,1.000,0.0
2008-11-06 03:00:00,0.318,0.080,1.400,0.000,0.000,0.0
2008-11-06 04:00:00,0.456,0.304,2.200,0.000,2.000,0.0
2008-11-06 05:00:00,0.212,0.054,0.800,0.000,0.000,0.0
2008-11-06 06:00:00,0.698,0.170,3.000,0.000,2.000,0.0
2008-11-06 07:00:00,4.000,0.050,17.600,0.000,0.000,17.0
2008-11-06 08:00:00,2.314,0.366,9.800,0.000,1.000,17.0
2008-11-06 09:00:00,1.768,0.374,7.400,0.000,0.000,18.0
2008-11-06 10:00:00,2.372,0.324,10.000,0.000,2.000,17.0
2008-11-06 11:00:00,0.850,0.160,4.200,0.000,0.000,0.0
2008-11-06 12:00:00,0.762,0.216,3.600,0.000,0.000,0.0
2008-11-06 13:00:00,0.798,0.238,3.600,0.000,0.000,0.0
2008-11-06 14:00:00,0.728,0.256,3.400,0.000,0.000,0.0
2008-11-06 15:00:00,0.468,0.062,2.400,0.000,0.000,0.0
2008-11-06 16:00:00,0.924,0.000,4.000,0.000,0.000,0.0
2008-11-06 17:00:00,0.380,0.080,1.600,0.000,0.000,0.0
2008-11-06 18:00:00,0.358,0.080,1.600,0.000,0.000,0.0
2008-11-06 19:00:00,1.808,0.128,7.600,0.000,1.000,0.0
2008-11-06 20:00:00,0.790,0.000,3.200,0.000,0.000,0.0
2008-11-06 21:00:00,4.562,0.094,19.800,30.000,1.000,17.0
2008-11-06 22:00:00,0.702,0.000,3.000,1.000,0.000,0.0
2008-11-06 23:00:00,0.884,0.318,3.800,0.000,2.000,0.0
2008-11-07 00:00:00,0.392,0.102,1.600,0.000,0.000,0.0
2008-11-07 01:00:00,0.296,0.000,1.200,0.000,0.000,0.0
2008-11-07 02:00:00,0.262,0.058,1.200,0.000,0.000,0.0
2008-11-07 03:00:00,0.340,0.000,1.400,0.000,0.000,0.0
2008-11-07 04:00:00,0.362,0.070,1.600,0.000,0.000,0.0
2008-11-07 05:00:00,1.412,0.056,5.800,0.000,0.000,18.0
2008-11-07 06:00:00,0.408,0.000,1.600,0.000,0.000,0.0
2008-11-07 07:00:00,1.886,0.048,7.800,0.000,0.000,18.0
2008-11-07 08:00:00,1.694,0.138,7.200,0.000,1.000,18.0
2008-11-07 09:00:00,1.414,0.058,5.800,0.000,0.000,17.0
2008-11-07 10:00:00,1.466,0.170,6.200,0.000,1.000,17.0
2008-11-07 11:00:00,1.322,0.070,5.400,0.000,0.000,18.0
2008-11-07 12:00:00,2.102,0.144,8.800,0.000,1.000,18.0
2008-11-07 13:00:00,1.432,0.068,6.000,0.000,0.000,18.0
2008-11-07 14:00:00,1.448,0.068,6.000,0.000,0.000,18.0
2008-11-07 15:00:00,3.160,0.000,14.400,0.000,0.000,18.0
2008-11-07 16:00:00,0.608,0.166,2.800,0.000,0.000,0.0
2008-11-07 17:00:00,0.508,0.000,2.400,0.000,0.000,0.0
2008-11-07 18:00:00,0.614,0.062,2.600,0.000,0.000,0.0
2008-11-07 19:00:00,2.884,0.118,12.400,0.000,0.000,0.0
2008-11-07 20:00:00,1.134,0.000,4.600,0.000,0.000,0.0
2008-11-07 21:00:00,1.426,0.072,6.000,0.000,1.000,0.0
2008-11-07 22:00:00,1.894,0.052,8.000,1.000,0.000,17.0
2008-11-07 23:00:00,2.644,0.140,11.000,37.000,1.000,0.0
2008-11-08 00:00:00,0.258,0.060,1.200,0.000,0.000,0.0
2008-11-08 01:00:00,0.344,0.060,1.400,0.000,2.000,0.0
2008-11-08 02:00:00,0.364,0.076,1.600,0.000,0.000,0.0
2008-11-08 03:00:00,0.264,0.054,1.200,0.000,0.000,0.0
2008-11-08 04:00:00,0.336,0.000,1.400,0.000,0.000,0.0
2008-11-08 05:00:00,0.260,0.060,1.200,0.000,0.000,0.0
2008-11-08 06:00:00,0.300,0.064,1.200,0.000,0.000,0.0
2008-11-08 07:00:00,1.926,0.146,8.000,0.000,0.000,18.0
2008-11-08 08:00:00,1.644,0.000,6.800,0.000,0.000,18.0
2008-11-08 09:00:00,1.410,0.046,5.800,0.000,0.000,17.0
2008-11-08 10:00:00,1.466,0.066,6.200,0.000,1.000,17.0
2008-11-08 11:00:00,0.942,0.140,4.000,0.000,0.000,0.0
2008-11-08 12:00:00,0.428,0.166,2.000,0.000,0.000,0.0
2008-11-08 13:00:00,2.026,0.414,9.200,0.000,0.000,0.0
2008-11-08 14:00:00,1.602,0.054,6.600,0.000,0.000,18.0
2008-11-08 15:00:00,0.330,0.058,1.400,0.000,0.000,0.0
2008-11-08 16:00:00,0.740,0.182,3.200,0.000,1.000,0.0
2008-11-08 17:00:00,0.920,0.206,4.000,0.000,0.000,0.0
2008-11-08 18:00:00,1.978,0.182,8.400,0.000,2.000,0.0
2008-11-08 19:00:00,2.240,0.000,9.600,0.000,0.000,0.0
2008-11-08 20:00:00,2.188,0.354,9.400,0.000,1.000,0.0
2008-11-08 21:00:00,1.058,0.000,4.400,0.000,0.000,0.0
2008-11-08 22:00:00,2.416,0.208,10.200,1.000,0.000,0.0
2008-11-08 23:00:00,1.936,0.120,8.000,1.000,18.000,0.0
2008-11-09 00:00:00,1.834,0.084,7.600,0.000,2.000,17.0
2008-11-09 01:00:00,0.630,0.000,2.600,0.000,1.000,0.0
2008-11-09 02:00:00,0.456,0.242,2.200,0.000,2.000,0.0
2008-11-09 03:00:00,0.442,0.220,2.000,0.000,0.000,0.0
2008-11-09 04:00:00,0.350,0.102,1.600,0.000,2.000,0.0
2008-11-09 05:00:00,0.276,0.000,1.200,0.000,0.000,0.0
2008-11-09 06:00:00,0.676,0.142,2.800,1.000,1.000,0.0
2008-11-09 07:00:00,2.040,0.378,8.600,0.000,0.000,18.0
2008-11-09 08:00:00,0.794,0.262,3.400,0.000,1.000,0.0
2008-11-09 09:00:00,1.648,0.610,7.800,0.000,0.000,0.0
2008-11-09 10:00:00,1.702,0.132,7.200,0.000,3.000,17.0
2008-11-09 11:00:00,4.234,0.246,18.000,36.000,0.000,17.0
2008-11-09 12:00:00,1.992,0.180,8.400,0.000,0.000,17.0
2008-11-09 13:00:00,1.598,0.170,6.600,0.000,0.000,17.0
2008-11-09 14:00:00,1.772,0.068,7.400,0.000,0.000,18.0
2008-11-09 15:00:00,1.686,0.126,7.000,0.000,0.000,18.0
2008-11-09 16:00:00,1.528,0.000,6.400,0.000,0.000,18.0
2008-11-09 17:00:00,2.418,0.000,10.200,0.000,0.000,18.0
2008-11-09 18:00:00,5.176,0.256,22.600,35.000,0.000,16.0
2008-11-09 19:00:00,2.982,0.392,12.800,1.000,0.000,17.0
2008-11-09 20:00:00,2.246,0.218,9.600,0.000,0.000,17.0
2008-11-09 21:00:00,3.574,0.096,15.000,0.000,0.000,17.0
2008-11-09 22:00:00,1.790,0.000,7.600,0.000,0.000,17.0
2008-11-09 23:00:00,0.728,0.180,3.200,0.000,1.000,0.0
2008-11-10 00:00:00,0.410,0.094,1.800,0.000,0.000,0.0
2008-11-10 01:00:00,0.474,0.222,2.200,0.000,2.000,0.0
2008-11-10 02:00:00,0.356,0.076,1.600,0.000,0.000,0.0
2008-11-10 03:00:00,0.366,0.096,1.600,0.000,1.000,0.0
2008-11-10 04:00:00,0.272,0.000,1.200,0.000,0.000,0.0
2008-11-10 05:00:00,0.346,0.058,1.400,0.000,0.000,0.0
2008-11-10 06:00:00,0.380,0.084,1.600,0.000,0.000,0.0
2008-11-10 07:00:00,1.506,0.066,6.200,0.000,0.000,18.0
2008-11-10 08:00:00,2.598,0.000,10.800,0.000,0.000,18.0
2008-11-10 09:00:00,2.360,0.068,10.000,0.000,0.000,18.0
2008-11-10 10:00:00,1.856,0.046,7.800,0.000,0.000,17.0
2008-11-10 11:00:00,1.348,0.090,5.600,0.000,0.000,17.0
2008-11-10 12:00:00,2.004,0.080,8.400,0.000,0.000,17.0
2008-11-10 13:00:00,1.822,0.130,7.600,0.000,0.000,18.0
2008-11-10 14:00:00,2.362,0.258,9.800,1.000,0.000,18.0
2008-11-10 15:00:00,1.330,0.078,7.000,14.000,0.000,0.0
2008-11-10 16:00:00,1.712,0.512,7.600,0.000,1.000,0.0
2008-11-10 17:00:00,2.406,0.062,10.000,0.000,0.000,17.0
2008-11-10 18:00:00,3.978,0.364,16.800,0.000,1.000,17.0
2008-11-10 19:00:00,1.640,0.000,7.000,0.000,0.000,0.0
2008-11-10 20:00:00,0.914,0.000,3.800,0.000,2.000,0.0
2008-11-10 21:00:00,1.606,0.118,6.800,0.000,0.000,0.0
2008-11-10 22:00:00,2.778,0.058,11.800,0.000,0.000,17.0
2008-11-10 23:00:00,1.538,0.072,6.400,0.000,0.000,0.0
2008-11-11 00:00:00,0.810,0.136,3.400,0.000,0.000,0.0
2008-11-11 01:00:00,0.736,0.000,3.000,0.000,0.000,0.0
2008-11-11 02:00:00,0.268,0.058,1.200,0.000,0.000,0.0
2008-11-11 03:00:00,0.264,0.056,1.200,0.000,0.000,0.0
2008-11-11 04:00:00,0.262,0.056,1.200,0.000,0.000,0.0
2008-11-11 05:00:00,0.258,0.062,1.200,0.000,0.000,0.0
2008-11-11 06:00:00,0.438,0.172,2.000,0.000,0.000,0.0
2008-11-11 07:00:00,0.384,0.108,1.600,0.000,0.000,0.0
2008-11-11 08:00:00,0.628,0.064,2.800,0.000,0.000,0.0
2008-11-11 09:00:00,2.688,0.000,11.200,0.000,0.000,17.0
2008-11-11 10:00:00,1.696,0.102,7.200,0.000,0.000,17.0
2008-11-11 11:00:00,1.440,0.000,6.000,0.000,1.000,17.0
2008-11-11 12:00:00,3.910,0.272,16.600,36.000,0.000,16.0
2008-11-11 13:00:00,3.918,0.236,16.600,0.000,37.000,18.0
2008-11-11 14:00:00,1.870,0.100,7.800,0.000,0.000,18.0
2008-11-11 15:00:00,1.848,0.076,7.800,0.000,1.000,17.0
2008-11-11 16:00:00,3.818,0.128,16.000,38.000,0.000,18.0
2008-11-11 17:00:00,2.092,0.000,8.600,0.000,0.000,18.0
2008-11-11 18:00:00,2.136,0.232,9.000,0.000,0.000,0.0
2008-11-11 19:00:00,2.442,0.122,10.400,0.000,0.000,0.0
2008-11-11 20:00:00,1.354,0.064,5.600,0.000,0.000,0.0
2008-11-11 21:00:00,2.584,0.000,10.800,1.000,0.000,17.0
2008-11-11 22:00:00,4.918,0.000,21.000,36.000,0.000,16.0
2008-11-11 23:00:00,2.492,0.168,10.200,0.000,2.000,17.0
2008-11-12 00:00:00,2.350,0.084,9.600,0.000,0.000,18.0
2008-11-12 01:00:00,1.358,0.064,5.600,0.000,2.000,0.0
2008-11-12 02:00:00,1.268,0.076,5.200,0.000,0.000,0.0
2008-11-12 03:00:00,1.470,0.184,6.000,0.000,2.000,0.0
2008-11-12 04:00:00,1.368,0.066,5.600,0.000,0.000,0.0
2008-11-12 05:00:00,1.328,0.000,5.400,0.000,1.000,0.0
2008-11-12 06:00:00,1.252,0.080,5.200,0.000,0.000,0.0
2008-11-12 07:00:00,4.394,0.000,18.800,0.000,0.000,17.0
2008-11-12 08:00:00,2.576,0.062,10.600,0.000,0.000,18.0
2008-11-12 09:00:00,1.456,0.064,6.000,0.000,0.000,18.0
2008-11-12 10:00:00,1.398,0.156,5.800,0.000,0.000,17.0
2008-11-12 11:00:00,1.338,0.060,5.600,0.000,0.000,18.0
2008-11-12 12:00:00,1.346,0.084,5.600,0.000,1.000,18.0
2008-11-12 13:00:00,1.398,0.000,5.600,0.000,0.000,18.0
2008-11-12 14:00:00,3.908,0.156,16.400,0.000,37.000,17.0
2008-11-12 15:00:00,0.812,0.312,3.600,0.000,3.000,0.0
2008-11-12 16:00:00,0.620,0.236,2.800,0.000,0.000,0.0
2008-11-12 17:00:00,0.990,0.120,4.200,0.000,0.000,0.0
2008-11-12 18:00:00,1.514,0.070,6.400,0.000,0.000,0.0
2008-11-12 19:00:00,0.836,0.080,3.600,0.000,0.000,0.0
2008-11-12 20:00:00,0.518,0.166,2.200,0.000,0.000,0.0
2008-11-12 21:00:00,1.470,0.176,6.200,0.000,0.000,0.0
2008-11-12 22:00:00,2.042,0.108,8.400,2.000,0.000,18.0
2008-11-12 23:00:00,2.660,0.056,10.800,39.000,0.000,0.0
2008-11-13 00:00:00,0.342,0.058,1.400,0.000,0.000,0.0
2008-11-13 01:00:00,0.266,0.052,1.200,0.000,0.000,0.0
2008-11-13 02:00:00,0.270,0.046,1.200,0.000,0.000,0.0
2008-11-13 03:00:00,0.268,0.050,1.200,0.000,0.000,0.0
2008-11-13 04:00:00,0.372,0.082,1.600,0.000,0.000,0.0
2008-11-13 05:00:00,0.364,0.080,1.600,0.000,0.000,0.0
2008-11-13 06:00:00,0.428,0.170,2.000,0.000,1.000,0.0
2008-11-13 07:00:00,1.938,0.076,8.000,0.000,0.000,18.0
2008-11-13 08:00:00,1.386,0.000,5.800,0.000,0.000,18.0
2008-11-13 09:00:00,1.340,0.062,5.400,0.000,0.000,18.0
2008-11-13 10:00:00,1.332,0.064,5.400,0.000,0.000,17.0
2008-11-13 11:00:00,0.328,0.050,1.400,0.000,0.000,0.0
2008-11-13 12:00:00,0.370,0.080,1.600,0.000,0.000,0.0
2008-11-13 13:00:00,0.358,0.082,1.600,0.000,0.000,0.0
2008-11-13 14:00:00,0.432,0.186,2.000,0.000,0.000,0.0
2008-11-13 15:00:00,0.344,0.082,1.400,0.000,1.000,0.0
2008-11-13 16:00:00,0.268,0.050,1.200,0.000,0.000,0.0
2008-11-13 17:00:00,0.340,0.062,1.400,0.000,1.000,0.0
2008-11-13 18:00:00,0.326,0.000,1.400,0.000,0.000,0.0
2008-11-13 19:00:00,1.982,0.080,8.400,0.000,0.000,17.0
2008-11-13 20:00:00,1.460,0.334,7.400,0.000,0.000,0.0
2008-11-13 21:00:00,1.732,0.108,7.200,0.000,0.000,0.0
2008-11-13 22:00:00,1.438,0.096,6.000,0.000,0.000,0.0
2008-11-13 23:00:00,1.128,0.080,4.600,0.000,0.000,0.0
2008-11-14 00:00:00,0.308,0.050,1.400,0.000,0.000,0.0
2008-11-14 01:00:00,0.284,0.050,1.200,0.000,0.000,0.0
2008-11-14 02:00:00,0.366,0.082,1.600,0.000,1.000,0.0
2008-11-14 03:00:00,0.400,0.086,1.800,0.000,0.000,0.0
2008-11-14 04:00:00,0.548,0.312,2.600,0.000,2.000,0.0
2008-11-14 05:00:00,0.358,0.078,1.600,0.000,0.000,0.0
2008-11-14 06:00:00,0.268,0.052,1.200,0.000,0.000,0.0
2008-11-14 07:00:00,4.898,0.000,20.600,0.000,0.000,17.0
2008-11-14 08:00:00,3.538,0.000,15.000,0.000,0.000,17.0
2008-11-14 09:00:00,1.394,0.060,5.800,1.000,0.000,18.0
2008-11-14 10:00:00,1.388,0.052,5.800,0.000,0.000,17.0
2008-11-14 11:00:00,1.496,0.186,6.200,0.000,1.000,18.0
2008-11-14 12:00:00,1.316,0.068,5.400,0.000,0.000,17.0
2008-11-14 13:00:00,1.760,0.148,7.200,0.000,1.000,17.0
2008-11-14 14:00:00,1.546,0.066,6.400,0.000,0.000,18.0
2008-11-14 15:00:00,0.260,0.050,1.200,0.000,0.000,0.0
2008-11-14 16:00:00,0.336,0.048,1.400,0.000,0.000,0.0
2008-11-14 17:00:00,0.566,0.062,2.600,0.000,0.000,0.0
2008-11-14 18:00:00,1.152,0.068,4.800,0.000,0.000,0.0
2008-11-14 19:00:00,1.074,0.046,4.400,0.000,0.000,0.0
2008-11-14 20:00:00,3.190,0.292,13.600,0.000,0.000,0.0
2008-11-14 21:00:00,1.136,0.100,4.800,0.000,0.000,0.0
2008-11-14 22:00:00,3.806,0.186,16.000,38.000,1.000,18.0
2008-11-14 23:00:00,0.430,0.118,1.800,1.000,0.000,0.0
2008-11-15 00:00:00,0.442,0.186,2.000,0.000,1.000,0.0
2008-11-15 01:00:00,0.426,0.166,1.800,0.000,0.000,0.0
2008-11-15 02:00:00,0.348,0.050,1.400,0.000,1.000,0.0
2008-11-15 03:00:00,0.264,0.066,1.200,0.000,0.000,0.0
2008-11-15 04:00:00,0.334,0.000,1.400,0.000,0.000,0.0
2008-11-15 05:00:00,0.262,0.068,1.200,0.000,0.000,0.0
2008-11-15 06:00:00,0.376,0.064,1.600,0.000,0.000,0.0
2008-11-15 07:00:00,1.590,0.144,6.600,0.000,0.000,17.0
2008-11-15 08:00:00,2.296,0.128,9.600,0.000,0.000,17.0
2008-11-15 09:00:00,2.026,0.000,8.600,0.000,0.000,17.0
2008-11-15 10:00:00,1.308,0.068,5.400,0.000,0.000,18.0
2008-11-15 11:00:00,1.402,0.050,5.800,0.000,2.000,17.0
2008-11-15 12:00:00,0.726,0.114,3.200,0.000,0.000,0.0
2008-11-15 13:00:00,0.690,0.000,3.200,0.000,2.000,0.0
2008-11-15 14:00:00,1.758,0.054,7.400,0.000,0.000,18.0
2008-11-15 15:00:00,1.854,0.300,7.800,0.000,2.000,18.0
2008-11-15 16:00:00,5.392,0.356,23.400,36.000,4.000,17.0
2008-11-15 17:00:00,4.960,0.240,21.600,1.000,28.000,17.0
2008-11-15 18:00:00,3.764,0.104,16.200,0.000,0.000,17.0
2008-11-15 19:00:00,3.160,0.132,13.600,0.000,0.000,17.0
2008-11-15 20:00:00,3.540,0.074,15.000,0.000,0.000,17.0
2008-11-15 21:00:00,6.096,0.148,26.200,46.000,0.000,17.0
2008-11-15 22:00:00,2.940,0.086,12.400,2.000,0.000,17.0
2008-11-15 23:00:00,6.518,0.000,28.200,37.000,0.000,17.0
2008-11-16 00:00:00,3.718,0.000,15.600,0.000,0.000,18.0
2008-11-16 01:00:00,2.490,0.148,10.400,0.000,0.000,0.0
2008-11-16 02:00:00,2.486,0.000,10.200,0.000,0.000,0.0
2008-11-16 03:00:00,1.496,0.094,6.000,1.000,0.000,19.0
2008-11-16 04:00:00,0.342,0.106,1.400,0.000,0.000,0.0
2008-11-16 05:00:00,0.226,0.046,1.000,0.000,0.000,0.0
2008-11-16 06:00:00,0.344,0.092,1.400,0.000,0.000,0.0
2008-11-16 07:00:00,0.478,0.316,2.400,0.000,1.000,0.0
2008-11-16 08:00:00,0.318,0.088,1.400,0.000,0.000,0.0
2008-11-16 09:00:00,0.314,0.074,1.200,0.000,1.000,0.0
2008-11-16 10:00:00,0.446,0.098,2.000,0.000,0.000,0.0
2008-11-16 11:00:00,0.774,0.152,3.200,0.000,2.000,0.0
2008-11-16 12:00:00,1.674,0.348,7.200,0.000,0.000,17.0
2008-11-16 13:00:00,1.470,0.104,6.200,0.000,1.000,18.0
2008-11-16 14:00:00,2.244,0.120,9.200,1.000,1.000,18.0
2008-11-16 15:00:00,4.878,0.198,20.200,38.000,6.000,17.0
2008-11-16 16:00:00,2.014,0.000,8.200,0.000,0.000,18.0
2008-11-16 17:00:00,1.560,0.114,6.400,0.000,4.000,0.0
2008-11-16 18:00:00,1.520,0.088,6.400,0.000,0.000,0.0
2008-11-16 19:00:00,2.184,0.256,9.200,1.000,2.000,0.0
2008-11-16 20:00:00,1.782,0.000,7.400,1.000,0.000,17.0
2008-11-16 21:00:00,2.728,0.292,11.200,1.000,1.000,18.0
2008-11-16 22:00:00,1.696,0.162,7.200,0.000,0.000,0.0
2008-11-16 23:00:00,0.810,0.296,3.600,0.000,2.000,0.0
2008-11-17 00:00:00,0.570,0.060,2.400,0.000,0.000,0.0
2008-11-17 01:00:00,0.732,0.168,3.000,0.000,2.000,0.0
2008-11-17 02:00:00,0.224,0.046,1.000,0.000,0.000,0.0
2008-11-17 03:00:00,0.310,0.078,1.200,0.000,1.000,0.0
2008-11-17 04:00:00,0.398,0.186,1.800,0.000,0.000,0.0
2008-11-17 05:00:00,1.422,0.086,5.800,0.000,0.000,18.0
2008-11-17 06:00:00,0.228,0.048,1.000,0.000,0.000,0.0
2008-11-17 07:00:00,2.502,0.094,10.800,0.000,0.000,18.0
2008-11-17 08:00:00,3.056,0.066,13.000,0.000,0.000,17.0
2008-11-17 09:00:00,1.278,0.062,5.200,0.000,0.000,18.0
2008-11-17 10:00:00,1.250,0.064,5.200,0.000,0.000,17.0
2008-11-17 11:00:00,1.466,0.180,6.000,0.000,0.000,18.0
2008-11-17 12:00:00,1.394,0.076,5.600,0.000,0.000,18.0
2008-11-17 13:00:00,1.280,0.060,5.200,0.000,0.000,17.0
2008-11-17 14:00:00,1.384,0.048,5.600,0.000,0.000,18.0
2008-11-17 15:00:00,1.300,0.058,5.200,0.000,0.000,18.0
2008-11-17 16:00:00,0.214,0.048,0.800,0.000,0.000,0.0
2008-11-17 17:00:00,0.324,0.084,1.400,0.000,0.000,0.0
2008-11-17 18:00:00,0.786,0.250,3.400,0.000,1.000,0.0
2008-11-17 19:00:00,1.354,0.154,5.800,0.000,0.000,0.0
2008-11-17 20:00:00,2.836,0.350,12.200,0.000,1.000,0.0
2008-11-17 21:00:00,2.212,0.000,9.200,0.000,0.000,17.0
2008-11-17 22:00:00,1.376,0.172,5.600,0.000,2.000,0.0
2008-11-17 23:00:00,0.366,0.000,1.600,0.000,0.000,0.0
2008-11-18 00:00:00,0.382,0.090,1.600,0.000,0.000,0.0
2008-11-18 01:00:00,0.370,0.086,1.600,0.000,0.000,0.0
2008-11-18 02:00:00,0.432,0.186,2.000,0.000,0.000,0.0
2008-11-18 03:00:00,0.270,0.050,1.200,0.000,0.000,0.0
2008-11-18 04:00:00,0.270,0.050,1.200,0.000,0.000,0.0
2008-11-18 05:00:00,1.324,0.068,5.400,0.000,0.000,18.0
2008-11-18 06:00:00,0.344,0.048,1.400,0.000,0.000,0.0
2008-11-18 07:00:00,2.438,0.108,10.200,0.000,0.000,17.0
2008-11-18 08:00:00,2.652,0.168,11.200,1.000,0.000,17.0
2008-11-18 09:00:00,1.524,0.184,6.400,1.000,1.000,17.0
2008-11-18 10:00:00,2.524,0.554,11.000,0.000,0.000,17.0
2008-11-18 11:00:00,1.442,0.052,6.000,0.000,2.000,17.0
2008-11-18 12:00:00,1.316,0.062,5.400,0.000,0.000,18.0
2008-11-18 13:00:00,1.322,0.062,5.400,0.000,0.000,18.0
2008-11-18 14:00:00,1.456,0.076,6.000,0.000,0.000,18.0
2008-11-18 15:00:00,0.374,0.090,1.600,0.000,0.000,0.0
2008-11-18 16:00:00,0.428,0.184,2.000,0.000,0.000,0.0
2008-11-18 17:00:00,0.262,0.052,1.200,0.000,0.000,0.0
2008-11-18 18:00:00,0.602,0.062,2.600,0.000,0.000,0.0
2008-11-18 19:00:00,2.742,0.256,11.800,0.000,0.000,17.0
2008-11-18 20:00:00,1.804,0.124,7.600,0.000,0.000,0.0
2008-11-18 21:00:00,1.250,0.000,5.200,0.000,0.000,0.0
2008-11-18 22:00:00,2.166,0.078,9.200,0.000,1.000,17.0
2008-11-18 23:00:00,1.686,0.000,7.000,0.000,0.000,18.0
2008-11-19 00:00:00,0.354,0.070,1.400,0.000,2.000,0.0
2008-11-19 01:00:00,0.270,0.052,1.200,0.000,0.000,0.0
2008-11-19 02:00:00,0.358,0.076,1.600,0.000,1.000,0.0
2008-11-19 03:00:00,0.344,0.056,1.400,0.000,0.000,0.0
2008-11-19 04:00:00,0.340,0.000,1.600,0.000,0.000,0.0
2008-11-19 05:00:00,0.376,0.086,1.600,0.000,0.000,0.0
2008-11-19 06:00:00,0.376,0.086,1.600,0.000,0.000,0.0
2008-11-19 07:00:00,1.742,0.096,7.200,0.000,0.000,18.0
2008-11-19 08:00:00,2.108,0.000,8.800,1.000,0.000,18.0
2008-11-19 09:00:00,1.372,0.058,5.600,1.000,0.000,17.0
2008-11-19 10:00:00,1.310,0.064,5.400,0.000,0.000,17.0
2008-11-19 11:00:00,1.400,0.056,5.800,0.000,2.000,17.0
2008-11-19 12:00:00,1.704,0.184,7.200,0.000,1.000,17.0
2008-11-19 13:00:00,1.158,0.756,5.800,0.000,12.000,0.0
2008-11-19 14:00:00,0.954,0.238,4.000,0.000,0.000,0.0
2008-11-19 15:00:00,2.600,0.000,10.800,0.000,37.000,0.0
2008-11-19 16:00:00,0.278,0.050,1.200,0.000,0.000,0.0
2008-11-19 17:00:00,1.528,0.310,6.400,0.000,3.000,0.0
2008-11-19 18:00:00,1.440,0.140,6.000,0.000,0.000,0.0
2008-11-19 19:00:00,3.476,0.124,14.600,0.000,0.000,17.0
2008-11-19 20:00:00,1.920,0.264,8.000,0.000,0.000,0.0
2008-11-19 21:00:00,2.350,0.150,9.800,1.000,0.000,17.0
2008-11-19 22:00:00,2.936,0.202,12.400,0.000,0.000,17.0
2008-11-19 23:00:00,0.538,0.000,2.200,0.000,0.000,0.0
2008-11-20 00:00:00,0.346,0.070,1.600,0.000,0.000,0.0
2008-11-20 01:00:00,0.284,0.066,1.200,0.000,0.000,0.0
2008-11-20 02:00:00,0.290,0.060,1.200,0.000,0.000,0.0
2008-11-20 03:00:00,0.286,0.066,1.200,0.000,0.000,0.0
