date,Temperature,Wind Speed,general diffuse flows,diffuse flows,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,conso
2017-06-30 13:00:00,27.16,4.921,843.0,171.4,33409.27152,22370.89397,22449.23077,78229.39626
2017-06-30 14:00:00,27.9,4.922,835.0,157.2,34712.58278,22752.59875,22413.78462,79878.96615
2017-06-30 15:00:00,28.96,4.918,774.0,138.8,34172.18543,22962.16216,22313.35385,79447.70144
2017-06-30 16:00:00,30.21,4.927,667.1,122.8,33739.86755,22273.59667,22218.83077,78232.29499
2017-06-30 17:00:00,30.15,4.919,545.7,113.5,33396.55629,21502.7027,22378.33846,77277.59745
2017-06-30 18:00:00,29.62,4.92,382.5,359.9,32722.64901,21169.64657,22549.66154,76441.95712
2017-06-30 19:00:00,27.73,4.918,187.2,183.0,33421.98675,21802.079,24369.23077,79593.29652
2017-06-30 20:00:00,25.79,4.919,44.83,41.86,42640.5298,27572.55717,33396.18462,103609.2716
2017-06-30 21:00:00,24.21,4.918,0.124,0.152,44198.1457,27778.37838,33148.06154,105124.5856
2017-06-30 22:00:00,22.78,4.919,0.084,0.107,43009.27152,27089.81289,32238.27692,102337.3613
2017-06-30 23:00:00,21.73,4.915,0.066,0.13,40854.03974,25832.43243,30607.75385,97294.22602
2017-07-01 00:00:00,21.1,4.915,0.066,0.107,36384.31894,23791.13924,28468.61925,88644.07743
2017-07-01 01:00:00,20.79,4.914,0.059,0.133,32078.6711,21132.91139,24510.12552,77721.70801
2017-07-01 02:00:00,20.93,4.917,0.088,0.126,29482.52492,19469.62025,22262.76151,71214.90668
2017-07-01 03:00:00,20.82,4.917,0.059,0.137,28104.71761,18482.27848,21280.66946,67867.66555
2017-07-01 04:00:00,20.62,4.916,0.077,0.107,26624.8505,17430.37975,19762.3431,63817.57335
2017-07-01 05:00:00,20.37,4.918,0.069,0.126,22300.06645,14100.0,15460.41841,51860.48486
2017-07-01 06:00:00,19.8,4.92,1.525,1.275,20469.36877,13143.03797,13610.7113,47223.11804
2017-07-01 07:00:00,19.79,4.917,86.7,75.4,21585.64784,13997.46835,14508.45188,50091.56807
2017-07-01 08:00:00,21.54,4.916,272.1,244.8,23607.70764,15356.96203,16285.85774,55250.52741
2017-07-01 09:00:00,23.07,4.916,468.0,423.9,26203.85382,17996.20253,18689.87448,62889.93083
2017-07-01 10:00:00,25.43,4.917,630.4,129.2,29769.56811,19815.18987,20587.78243,70172.54041
2017-07-01 11:00:00,27.32,4.919,757.0,130.1,32250.89701,21516.4557,22437.48954,76204.84225
2017-07-01 12:00:00,29.58,4.922,840.0,121.1,33737.14286,22518.98734,24070.29289,80326.42309
2017-07-01 13:00:00,30.36,4.917,875.0,113.6,35032.02658,23517.72152,24901.75732,83451.50542
2017-07-01 14:00:00,31.05,4.919,856.0,103.8,35306.31229,23608.86076,25323.51464,84238.68769
2017-07-01 15:00:00,30.84,4.922,789.0,96.3,34451.56146,23115.18987,26022.42678,83589.17811
2017-07-01 16:00:00,30.14,4.924,685.5,85.7,33271.49502,22127.8481,24799.33054,80198.67366
2017-07-01 17:00:00,29.96,4.927,537.6,81.6,33341.66113,21729.11392,24492.05021,79562.82526
2017-07-01 18:00:00,29.85,4.918,366.5,356.6,33245.98007,21660.75949,25570.54393,80477.28349
2017-07-01 19:00:00,29.82,4.919,184.7,184.1,34528.10631,22473.41772,27215.39749,84216.92152
2017-07-01 20:00:00,28.71,4.919,48.66,46.31,44121.72757,29020.25316,36560.33473,109702.3155
2017-07-01 21:00:00,27.42,4.92,0.194,0.174,44995.61462,28606.32911,35879.49791,109481.4416
2017-07-01 22:00:00,25.65,4.914,0.099,0.126,43400.93023,26981.01266,34921.50628,105303.4492
2017-07-01 23:00:00,24.35,4.915,0.088,0.07,40613.42193,25294.93671,32553.64017,98461.99881
2017-07-02 00:00:00,23.22,4.915,0.117,0.044,35969.701,23096.20253,30011.04603,89076.94956
2017-07-02 01:00:00,22.14,4.919,0.121,0.059,32416.74419,20874.68354,26154.97908,79446.40681
2017-07-02 02:00:00,21.84,4.916,0.062,0.115,29622.85714,19169.62025,23455.73222,72248.20961
2017-07-02 03:00:00,21.2,4.916,0.08,0.167,28098.33887,17912.65823,22130.20921,68141.20631
2017-07-02 04:00:00,20.78,4.919,0.084,0.133,27071.36213,16541.77215,20666.10879,64279.24307
2017-07-02 05:00:00,20.64,4.917,0.044,0.137,22791.22924,13667.08861,16448.53556,52906.85341
2017-07-02 06:00:00,20.1,4.916,1.85,1.523,21222.0598,12497.46835,14634.97908,48354.50723
2017-07-02 07:00:00,21.33,4.919,85.1,72.5,21974.75083,12839.24051,15647.19665,50461.18799
2017-07-02 08:00:00,22.93,4.916,253.2,218.7,23818.20598,13997.46835,17123.34728,54939.02161
2017-07-02 09:00:00,24.53,4.917,452.6,400.0,25789.23588,15554.43038,19009.20502,60352.87128
2017-07-02 10:00:00,24.92,4.916,623.4,144.6,28621.39535,16925.31646,21618.07531,67164.78712
2017-07-02 11:00:00,25.87,4.922,745.0,131.0,31695.94684,18554.43038,23046.0251,73296.40232
2017-07-02 12:00:00,26.6,4.919,821.0,127.8,32754.81728,19435.44304,24154.64435,76344.90467
2017-07-02 13:00:00,27.22,4.929,863.0,125.1,33743.52159,20145.56962,25196.98745,79086.07866
2017-07-02 14:00:00,27.35,4.923,846.0,135.6,31836.27907,20513.92405,25365.69038,77715.8935
2017-07-02 15:00:00,27.41,4.919,778.0,145.3,32263.65449,20168.35443,25245.18828,77677.1972
2017-07-02 16:00:00,27.28,4.919,678.5,163.3,31306.84385,19815.18987,25082.51046,76204.54418
2017-07-02 17:00:00,27.01,4.924,538.5,199.7,31185.64784,19594.93671,24793.30544,75573.88999
2017-07-02 18:00:00,26.68,4.92,354.3,322.9,31849.03654,19435.44304,24871.6318,76156.11138
2017-07-02 19:00:00,26.32,4.92,171.7,160.7,32691.0299,20324.05063,25678.99582,78694.07635
2017-07-02 20:00:00,25.4,4.919,40.43,35.03,42718.40532,26453.16456,35168.53556,104340.1054
2017-07-02 21:00:00,24.72,4.921,0.161,0.189,43968.63787,27197.46835,35108.28452,106274.3907
2017-07-02 22:00:00,24.57,4.921,0.062,0.137,44293.95349,27444.3038,33487.53138,105225.7887
2017-07-02 23:00:00,24.38,4.916,0.08,0.13,40925.98007,26027.8481,31842.67782,98796.50599
2017-07-03 00:00:00,24.23,4.915,0.08,0.1,35682.65781,23267.08861,28474.64435,87424.39077
2017-07-03 01:00:00,23.94,4.913,0.066,0.141,30994.28571,20916.4557,24841.50628,76752.24769
2017-07-03 02:00:00,23.94,4.915,0.08,0.137,29144.45183,19439.24051,22750.79498,71334.48732
2017-07-03 03:00:00,23.75,4.915,0.099,0.133,28296.07973,18653.16456,22051.88285,69001.12714
2017-07-03 04:00:00,24.14,4.916,0.051,0.137,27052.22591,17772.1519,20539.58159,65363.9594
2017-07-03 05:00:00,23.9,4.917,0.077,0.104,22988.9701,15011.39241,15755.64854,53756.01105
2017-07-03 06:00:00,23.64,4.918,1.481,1.219,22459.53488,14943.03797,14857.90795,52260.4808
2017-07-03 07:00:00,23.41,4.917,80.2,65.73,24609.16944,16351.89873,16315.98326,57277.05143
2017-07-03 08:00:00,23.89,4.916,131.5,100.0,23467.37542,18501.26582,17533.05439,59501.69563
2017-07-03 09:00:00,24.47,4.916,164.2,128.5,30152.29236,20643.03797,19792.46862,70587.79895
2017-07-03 10:00:00,25.23,4.917,344.2,229.1,33233.22259,22450.63291,21702.42678,77386.28228
2017-07-03 11:00:00,25.47,4.924,348.0,268.9,35771.96013,23707.59494,23124.35146,82603.90653
2017-07-03 12:00:00,25.92,4.92,416.2,316.0,37672.82392,24581.01266,24263.09623,86516.93281
2017-07-03 13:00:00,26.4,4.927,551.9,379.6,38042.7907,24881.01266,24955.98326,87879.78662
2017-07-03 14:00:00,26.59,4.922,520.5,341.5,37385.78073,25177.21519,25112.63598,87675.6319
2017-07-03 15:00:00,26.85,4.92,763.0,317.4,36550.16611,24751.89873,24901.75732,86203.82216
2017-07-03 16:00:00,26.34,4.926,433.3,315.9,35465.78073,23878.48101,24642.67782,83986.93956
2017-07-03 17:00:00,26.35,4.92,422.6,286.4,35089.43522,23278.48101,24805.35565,83173.27188
2017-07-03 18:00:00,25.98,4.925,338.5,294.3,34744.98339,22883.5443,25498.24268,83126.77037
2017-07-03 19:00:00,25.44,4.925,146.9,128.7,36103.65449,23916.4557,26829.79079,86849.90098
2017-07-03 20:00:00,25.09,4.921,43.05,34.18,45729.16944,28834.17722,35138.41004,109701.7567
2017-07-03 21:00:00,24.7,4.919,0.11,0.13,46730.63123,28484.81013,35005.85774,110221.2991
2017-07-03 22:00:00,24.6,4.916,0.073,0.137,45289.03654,28465.82278,34258.74477,108013.6041
2017-07-03 23:00:00,24.41,4.913,0.059,0.148,41308.70432,26643.03797,31975.23013,99926.97242
2017-07-04 00:00:00,24.35,4.914,0.066,0.133,35867.6412,23369.62025,28257.74059,87495.00204
2017-07-04 01:00:00,24.22,4.914,0.077,0.144,31217.54153,21121.51899,24871.6318,77210.69232
2017-07-04 02:00:00,24.17,4.912,0.084,0.104,29342.19269,19325.31646,22853.22176,71520.73091
2017-07-04 03:00:00,24.15,4.915,0.069,0.13,28136.6113,18326.58228,22100.08368,68563.27726
2017-07-04 04:00:00,24.09,4.916,0.073,0.137,27326.51163,17920.25316,20943.2636,66190.02839
2017-07-04 05:00:00,24.19,4.917,0.073,0.13,23480.13289,15565.82278,16273.80753,55319.7632
2017-07-04 06:00:00,24.0,4.916,1.598,1.271,22146.97674,15167.08861,14466.27615,51780.3415
2017-07-04 07:00:00,23.95,4.918,92.1,77.4,22714.68439,16887.34177,15496.56904,55098.5952
2017-07-04 08:00:00,24.53,4.916,219.0,185.0,24507.10963,21315.18987,17472.80335,63295.10285
2017-07-04 09:00:00,25.33,4.914,449.7,368.1,27906.97674,23445.56962,19503.2636,70855.80996
2017-07-04 10:00:00,26.09,4.92,615.9,137.2,31351.49502,26156.96203,21919.33054,79427.78759
2017-07-04 11:00:00,26.72,4.918,736.0,125.4,28882.92359,29570.88608,25901.92469,84355.73436
2017-07-04 12:00:00,26.54,4.922,820.0,138.9,29157.2093,28306.32911,29456.7364,86920.27481
2017-07-04 13:00:00,26.52,4.929,830.0,230.3,35516.81063,27307.59494,25847.69874,88672.10431
2017-07-04 14:00:00,27.16,4.918,788.0,321.3,34451.56146,29024.05063,25576.56904,89052.18113
2017-07-04 15:00:00,26.86,4.924,494.2,246.2,36633.0897,26001.26582,25516.31799,88150.67351
2017-07-04 16:00:00,26.77,4.923,566.3,260.9,36148.30565,24656.96203,24781.25523,85586.52291
2017-07-04 17:00:00,26.61,4.916,519.1,148.2,35899.53488,23407.59494,25172.88703,84480.01685
2017-07-04 18:00:00,26.07,4.922,376.2,343.1,36052.62458,23111.39241,25407.86611,84571.8831
2017-07-04 19:00:00,25.76,4.917,180.1,172.4,37653.68771,24041.77215,27131.04603,88826.50589
2017-07-04 20:00:00,25.15,4.925,28.59,24.5,46290.49834,29213.92405,35373.38912,110877.8115
2017-07-04 21:00:00,24.69,4.926,0.15,0.096,46328.77076,29441.77215,35240.83682,111011.3797
2017-07-04 22:00:00,24.41,4.915,0.077,0.141,45135.94684,28735.44304,33776.7364,107648.1263
2017-07-04 23:00:00,24.31,4.914,0.08,0.159,40779.2691,26756.96203,31848.70293,99384.93406
2017-07-05 00:00:00,24.32,4.913,0.051,0.133,35791.09635,23939.24051,28872.30126,88602.63812
2017-07-05 01:00:00,24.31,4.912,0.059,0.119,31683.18937,20848.10127,25474.14226,78005.4329
2017-07-05 02:00:00,24.29,4.912,0.08,0.119,29559.06977,19105.06329,22841.17155,71505.30461
2017-07-05 03:00:00,24.17,4.911,0.077,0.137,28544.8505,18345.56962,21117.99163,68008.41175
2017-07-05 04:00:00,24.07,4.914,0.073,0.159,27441.3289,17946.83544,20003.34728,65391.51162
2017-07-05 05:00:00,24.04,4.915,0.059,0.163,23556.67774,15645.56962,16653.38912,55855.63648
2017-07-05 06:00:00,23.91,4.919,0.355,0.322,23224.98339,15300.0,15779.74895,54304.73234
2017-07-05 07:00:00,23.71,4.915,15.99,12.2,25406.51163,16883.5443,15918.32636,58208.38229
2017-07-05 08:00:00,23.78,4.913,38.77,30.09,27817.67442,19196.20253,17737.90795,64751.7849
2017-07-05 09:00:00,24.2,4.918,196.3,152.0,31651.29568,20821.51899,19967.19665,72440.01132
2017-07-05 10:00:00,26.32,4.913,622.5,126.0,34808.77076,22815.18987,22184.43515,79808.39578
2017-07-05 11:00:00,26.91,4.919,752.0,111.7,37966.24585,24539.24051,24058.24268,86563.72904
2017-07-05 12:00:00,28.1,4.923,840.0,102.0,39446.11296,25629.11392,25920.0,90995.22688
2017-07-05 13:00:00,27.82,4.925,875.0,102.7,39516.27907,25807.59494,26570.7113,91894.58531
2017-07-05 14:00:00,28.39,4.92,866.0,100.0,39095.28239,26213.92405,26100.75314,91409.95958
2017-07-05 15:00:00,27.55,4.926,799.0,105.5,38789.10299,26043.03797,26106.77824,90938.9192
2017-07-05 16:00:00,27.59,4.922,688.2,106.5,38004.51827,24892.40506,26004.35146,88901.27479
2017-07-05 17:00:00,27.27,4.923,538.3,111.5,37864.18605,24079.74684,26522.51046,88466.44335
2017-07-05 18:00:00,26.89,4.92,366.8,343.0,36709.63455,23400.0,26209.20502,86318.83957
2017-07-05 19:00:00,26.45,4.922,183.9,179.6,38438.27243,24372.1519,27269.62343,90080.04776
2017-07-05 20:00:00,25.76,4.923,42.71,38.69,46647.70764,29377.21519,35831.29707,111856.2199
2017-07-05 21:00:00,25.29,4.918,0.102,0.115,47298.33887,29392.40506,36114.47699,112805.2209
2017-07-05 22:00:00,25.13,4.917,0.069,0.126,46296.87708,28830.37975,34560.0,109687.2568
2017-07-05 23:00:00,25.04,4.915,0.062,0.17,41761.59468,26521.51899,32053.55649,100336.6702
2017-07-06 00:00:00,24.95,4.912,0.073,0.144,36620.33223,23935.44304,28830.12552,89385.90079
2017-07-06 01:00:00,24.89,4.916,0.084,0.13,32219.00332,21079.74684,25058.41004,78357.1602
2017-07-06 02:00:00,24.62,4.917,0.102,0.093,29654.75083,19481.01266,22690.54393,71826.30742
2017-07-06 03:00:00,24.37,4.921,0.143,0.085,29074.28571,18736.70886,21606.0251,69417.01967
2017-07-06 04:00:00,24.37,4.916,0.091,0.093,27958.00664,18037.97468,20485.35565,66481.33697
2017-07-06 05:00:00,24.23,4.917,0.069,0.189,23697.00997,15975.94937,16984.76987,56657.72921
2017-07-06 06:00:00,24.42,4.923,0.497,0.308,23620.46512,15326.58228,14978.41004,53925.45744
2017-07-06 07:00:00,24.24,4.92,30.65,26.82,25865.78073,16784.81013,15153.13808,57803.72894
2017-07-06 08:00:00,24.52,4.916,258.8,227.9,28270.56478,18930.37975,17219.74895,64420.69348
2017-07-06 09:00:00,25.91,4.916,455.2,415.3,31243.05648,21037.97468,19563.51464,71844.5458
2017-07-06 10:00:00,27.54,4.918,623.5,98.2,36983.92027,21284.81013,22274.81172,80543.54212
2017-07-06 11:00:00,28.96,4.917,751.0,95.6,40817.54153,22063.29114,24052.21757,86933.05024
2017-07-06 12:00:00,29.53,4.926,838.0,90.8,41997.60797,22503.79747,25359.66527,89861.07071
2017-07-06 13:00:00,30.2,4.929,871.0,91.4,41946.57807,22883.5443,25992.30126,90822.42363
2017-07-06 14:00:00,29.96,4.923,856.0,90.9,41933.8206,22720.25316,25926.0251,90580.09886
2017-07-06 15:00:00,30.37,4.922,798.0,86.4,41767.97342,22363.29114,25672.97071,89804.23527
2017-07-06 16:00:00,30.54,4.922,692.6,81.0,40638.93688,21820.25316,25142.76151,87601.95155
2017-07-06 17:00:00,30.97,4.923,544.6,79.3,38176.74419,21535.44304,25004.1841,84716.37133
2017-07-06 18:00:00,29.59,4.921,370.2,334.8,35491.29568,23156.96203,25407.86611,84056.12382
2017-07-06 19:00:00,29.03,4.92,191.8,194.6,36837.2093,23775.94937,26853.89121,87467.04988
2017-07-06 20:00:00,27.98,4.919,37.27,35.37,46271.36213,29905.06329,35933.72385,112110.1493
2017-07-06 21:00:00,26.74,4.922,0.157,0.137,46220.33223,29331.64557,35337.23849,110889.2163
2017-07-06 22:00:00,25.9,4.617,0.084,0.144,45614.35216,28948.10127,34626.27615,109188.7296
2017-07-06 23:00:00,24.09,0.054,0.099,0.104,41646.77741,26886.07595,32258.41004,100791.2634
2017-07-07 00:00:00,23.14,0.05,0.069,0.167,36409.83389,24049.36709,28926.5272,89385.72818
2017-07-07 01:00:00,22.76,0.057,0.099,0.104,31625.78073,20946.83544,25004.1841,77576.80027
2017-07-07 02:00:00,23.51,0.067,0.099,0.107,29527.17608,18968.35443,22895.39749,71390.928
2017-07-07 03:00:00,23.55,0.063,0.073,0.148,28621.39535,18600.0,22015.73222,69237.12757
2017-07-07 04:00:00,23.02,0.057,0.088,0.133,27747.50831,18015.18987,21027.61506,66790.31324
2017-07-07 05:00:00,22.46,0.061,0.066,0.152,23403.58804,15334.17722,16165.35565,54903.12091
2017-07-07 06:00:00,22.32,0.43,1.525,1.286,23218.60465,15060.75949,14134.8954,52414.25954
2017-07-07 07:00:00,22.48,4.922,84.8,73.6,25400.13289,16583.5443,15351.96653,57335.64372
2017-07-07 08:00:00,23.48,4.925,264.6,240.9,28174.88372,19067.08861,17358.32636,64600.29869
2017-07-07 09:00:00,26.3,4.926,459.9,421.1,29125.31561,21432.91139,19774.39331,70332.62031
2017-07-07 10:00:00,30.7,4.924,624.4,98.9,34719.46844,23650.63291,22395.31381,80765.41516
2017-07-07 11:00:00,33.67,4.921,756.0,95.5,28876.54485,31727.8481,25034.30962,85638.70257
2017-07-07 12:00:00,35.78,4.921,841.0,94.4,29444.25249,30592.40506,27378.07531,87414.73286
2017-07-07 13:00:00,34.16,4.926,864.0,98.4,36435.34884,24975.94937,24968.03347,86379.33168
2017-07-07 14:00:00,35.16,0.068,850.0,99.9,37468.70432,25762.02532,24895.73222,88126.46186
2017-07-07 15:00:00,33.71,0.067,779.0,99.7,37245.4485,25598.73418,24353.4728,87197.65548
2017-07-07 16:00:00,34.3,0.07,680.2,95.0,35950.56478,24262.02532,24094.39331,84306.98341
2017-07-07 17:00:00,35.22,0.069,529.2,89.4,34706.71096,24049.36709,24136.56904,82892.64709
2017-07-07 18:00:00,34.73,0.07,364.3,304.1,34483.45515,23639.24051,24817.40586,82940.10152
2017-07-07 19:00:00,36.01,4.91,193.1,193.0,35357.34219,23905.06329,26185.1046,85447.51008
2017-07-07 20:00:00,33.74,4.919,27.17,25.41,45021.12957,29134.17722,35704.76987,109860.0767
2017-07-07 21:00:00,31.69,4.915,0.11,0.122,46169.30233,29100.0,35493.89121,110763.1935
2017-07-07 22:00:00,30.92,4.915,0.095,0.115,45046.64452,28484.81013,34192.46862,107723.9233
2017-07-07 23:00:00,29.15,4.918,0.091,0.096,41557.47508,26817.72152,31999.33054,100374.5271
2017-07-08 00:00:00,27.49,4.913,0.099,0.048,36569.30233,23551.89873,28938.57741,89059.77847
2017-07-08 01:00:00,26.2,4.912,0.11,0.07,31893.68771,21281.01266,25365.69038,78540.39075
2017-07-08 02:00:00,25.93,4.911,0.102,0.115,29603.72093,19492.40506,23082.17573,72178.30172
2017-07-08 03:00:00,25.84,4.915,0.11,0.093,28493.8206,18341.77215,21877.15481,68712.74756
2017-07-08 04:00:00,25.01,4.915,0.099,0.122,28098.33887,17886.07595,20738.41004,66722.82486
2017-07-08 05:00:00,25.21,4.917,0.106,0.063,23409.96678,15372.1519,16948.61925,55730.73793
2017-07-08 06:00:00,23.8,4.916,1.631,1.401,23199.46844,14882.27848,14508.45188,52590.1988
2017-07-08 07:00:00,23.31,4.916,93.4,83.1,24570.89701,16188.60759,15665.27197,56424.77657
2017-07-08 08:00:00,24.29,4.92,274.2,251.9,27396.67774,18151.89873,17713.80753,63262.384
2017-07-08 09:00:00,26.9,4.92,468.7,429.2,31855.41528,19856.96203,21039.66527,72752.04258
2017-07-08 10:00:00,30.77,4.919,633.8,96.7,35274.4186,22211.39241,23503.93305,80989.74406
2017-07-08 11:00:00,31.75,4.912,752.0,100.2,37647.30897,23350.63291,25450.04184,86447.98372
2017-07-08 12:00:00,29.78,4.912,838.0,97.2,39139.93355,23650.63291,26811.71548,89602.28194
2017-07-08 13:00:00,29.07,4.91,871.0,95.8,37360.26578,24998.73418,27715.48117,90074.48113
2017-07-08 14:00:00,29.01,4.911,853.0,94.8,36958.40532,24767.08861,27564.85356,89290.34749
2017-07-08 15:00:00,29.17,4.909,787.0,95.9,36594.81728,24041.77215,26865.94142,87502.53085
2017-07-08 16:00:00,28.7,4.914,677.1,97.9,35701.79402,23016.4557,26703.2636,85421.51332
2017-07-08 17:00:00,29.19,4.912,526.5,98.6,35350.96346,22773.41772,26962.3431,85086.72428
2017-07-08 18:00:00,28.67,4.909,350.8,288.8,35159.60133,22598.73418,27028.61925,84786.95476
2017-07-08 19:00:00,27.98,4.906,175.4,172.8,36352.42525,23730.37975,28806.0251,88888.8301
2017-07-08 20:00:00,26.48,4.902,38.03,34.44,46711.49502,29369.62025,38446.19247,114527.3077
2017-07-08 21:00:00,25.05,4.903,0.168,0.163,46870.96346,28621.51899,37735.23013,113227.7126
2017-07-08 22:00:00,25.42,4.899,0.08,0.167,45843.98671,28074.68354,36475.98326,110394.6535
2017-07-08 23:00:00,24.01,4.904,0.073,0.152,41940.19934,25982.27848,33493.55649,101416.0343
2017-07-09 00:00:00,23.49,4.916,0.069,0.096,36837.2093,23570.88608,30306.27615,90714.37153
2017-07-09 01:00:00,24.84,4.905,0.088,0.122,32678.27243,20882.27848,26986.44351,80546.99442
2017-07-09 02:00:00,24.06,4.908,0.095,0.078,29871.62791,18782.27848,23847.36402,72501.27041
2017-07-09 03:00:00,23.39,4.914,0.102,0.148,28602.25914,17715.18987,22371.21339,68688.6624
2017-07-09 04:00:00,22.95,4.911,0.102,0.074,28117.47508,17437.97468,21587.94979,67143.39955
2017-07-09 05:00:00,22.59,4.913,0.11,0.122,22797.60797,14008.86076,17900.58577,54707.0545
2017-07-09 06:00:00,22.13,4.911,1.543,1.245,21719.60133,12611.39241,15611.04603,49942.03977
2017-07-09 07:00:00,22.18,4.911,78.6,67.29,23307.90698,13632.91139,16026.77824,52967.59661
2017-07-09 08:00:00,22.51,4.91,259.8,233.2,24424.18605,14658.22785,18213.89121,57296.30511
2017-07-09 09:00:00,23.6,4.908,449.9,402.1,27103.25581,16864.55696,21618.07531,65585.88808
2017-07-09 10:00:00,25.47,4.911,624.5,99.1,30943.25581,18869.62025,23979.91632,73792.79238
2017-07-09 11:00:00,28.0,4.909,756.0,93.0,33462.85714,20491.13924,26052.5523,80006.54868
2017-07-09 12:00:00,29.83,4.91,844.0,88.6,34636.54485,21155.6962,27094.8954,82887.13645
2017-07-09 13:00:00,29.92,4.913,859.0,101.6,36428.9701,19777.21519,27902.25941,84108.4447
2017-07-09 14:00:00,29.32,4.908,862.0,92.6,36237.60797,20118.98734,28390.29289,84746.8882
2017-07-09 15:00:00,29.35,4.908,791.0,92.1,35886.77741,19598.73418,27811.88285,83297.39444
2017-07-09 16:00:00,30.06,4.913,686.2,86.8,34891.69435,19382.27848,27257.57322,81531.54605
2017-07-09 17:00:00,30.21,4.912,536.2,83.1,33201.3289,20639.24051,27299.74895,81140.31836
2017-07-09 18:00:00,29.97,4.912,371.3,279.4,30503.12292,22898.73418,27878.159,81280.0161
2017-07-09 19:00:00,31.27,4.917,194.2,198.0,32378.47176,22575.94937,29041.00418,83995.42531
2017-07-09 20:00:00,29.5,4.917,52.87,53.58,42948.03987,29806.32911,39464.43515,112218.8041
2017-07-09 21:00:00,27.64,4.91,0.139,0.2,43847.44186,30869.62025,39018.57741,113735.6395
2017-07-09 22:00:00,25.96,4.91,0.106,0.059,41366.11296,30508.86076,37367.69874,109242.6725
2017-07-09 23:00:00,24.62,4.912,0.062,0.119,37991.7608,28822.78481,34511.79916,101326.3448
2017-07-10 00:00:00,24.02,4.913,0.084,0.059,34508.9701,25386.07595,31053.38912,90948.43517
2017-07-10 01:00:00,23.71,4.91,0.091,0.122,31211.16279,22336.70886,27372.05021,80919.92186
2017-07-10 02:00:00,22.64,4.907,0.084,0.1,29495.28239,20297.46835,24986.10879,74778.85953
2017-07-10 03:00:00,21.86,4.908,0.088,0.104,28340.7309,19621.51899,24118.49372,72080.74361
2017-07-10 04:00:00,21.21,4.91,0.073,0.137,27702.85714,19181.01266,22582.09205,69465.96185
2017-07-10 05:00:00,20.6,4.909,0.088,0.115,24035.08306,15975.94937,18304.26778,58315.30021
2017-07-10 06:00:00,20.96,4.91,1.678,1.397,24290.23256,15337.97468,15990.62762,55618.83486
2017-07-10 07:00:00,20.18,4.912,101.0,91.5,26618.47176,17491.13924,17249.87448,61359.48548
2017-07-10 08:00:00,22.32,4.914,282.2,265.0,30503.12292,18675.94937,19647.86611,68826.9384
2017-07-10 09:00:00,25.58,4.917,477.2,441.2,33775.41528,21467.08861,22829.12134,78071.62523
2017-07-10 10:00:00,29.41,4.919,644.0,66.35,36014.35216,24732.91139,24859.58159,85606.84514
2017-07-10 11:00:00,31.65,4.913,774.0,66.65,38763.58804,26050.63291,26871.96653,91686.18748
2017-07-10 12:00:00,33.73,4.918,860.0,63.73,40224.31894,27056.96203,28324.01674,95605.29771
2017-07-10 13:00:00,34.79,4.913,894.0,65.37,40702.72425,27535.44304,28757.82427,96995.99156
2017-07-10 14:00:00,35.55,4.918,879.0,68.84,40090.36545,27637.97468,28757.82427,96486.1644
2017-07-10 15:00:00,36.65,4.917,806.0,71.3,39669.36877,27459.49367,28239.66527,95368.52771
2017-07-10 16:00:00,36.65,4.912,696.7,69.24,38374.48505,26164.55696,27805.85774,92344.89975
2017-07-10 17:00:00,34.52,4.91,545.2,68.13,37028.57143,24797.46835,27552.80335,89378.84313
2017-07-10 18:00:00,34.25,4.909,377.5,252.0,36626.71096,24702.53165,27884.1841,89213.42671
2017-07-10 19:00:00,34.88,4.915,200.4,207.5,38004.51827,25101.26582,29541.08787,92646.87196
2017-07-10 20:00:00,32.79,4.916,48.98,49.64,47770.36545,30778.48101,39494.56067,118043.4071
2017-07-10 21:00:00,31.12,4.913,0.124,0.163,47802.25914,30550.63291,39181.25523,117534.1473
2017-07-10 22:00:00,29.17,4.916,0.091,0.082,46367.04319,30075.94937,37795.48117,114238.4737
2017-07-10 23:00:00,27.89,4.913,0.069,0.104,42775.81395,28587.34177,35126.35983,106489.5156
2017-07-11 00:00:00,26.58,4.915,0.077,0.122,37749.36877,25560.75949,31119.66527,94429.79353
2017-07-11 01:00:00,26.27,4.914,0.08,0.107,32837.74086,22511.39241,27341.92469,82691.05796
2017-07-11 02:00:00,24.78,4.913,0.095,0.074,30515.8804,20662.02532,24871.6318,76049.53752
2017-07-11 03:00:00,23.86,4.913,0.088,0.093,29967.30897,20111.39241,23841.33891,73920.04029
2017-07-11 04:00:00,22.13,4.912,0.095,0.104,29016.87708,19446.83544,22943.59833,71407.31085
2017-07-11 05:00:00,22.22,4.915,0.091,0.115,24596.41196,16678.48101,19232.13389,60507.02686
2017-07-11 06:00:00,21.54,4.911,1.422,1.141,24564.51827,16317.72152,16828.11715,57710.35694
2017-07-11 07:00:00,20.99,4.911,88.6,78.8,27262.72425,18064.55696,17701.75732,63029.03853
2017-07-11 08:00:00,24.09,4.913,271.2,251.3,30209.701,21000.0,19786.44351,70996.14451
2017-07-11 09:00:00,26.14,4.907,461.6,407.6,33832.82392,23278.48101,23383.43096,80494.73589
2017-07-11 10:00:00,27.51,4.909,628.6,78.9,37564.38538,25598.73418,23823.2636,86986.38316
2017-07-11 11:00:00,27.6,4.908,757.0,82.1,39662.99003,26840.50633,27498.57741,94002.07377
